"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_5_run.csv",,,,"Date:","14 Apr 2020 11:19:19 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 11:43:23,13.602,1.259,84.887,0.252,0,0,49152,153753,1062446,3803447296,788037632,472911872,14636150784,1248,73603
14-04 11:43:24,16.209,0.748,83.042,0,0,0,16384,206214,1445149,3802939392,788545536,472911872,14636150784,1248,73603
14-04 11:43:25,14.787,1.003,84.211,0,0,0,0,171858,1201439,3802939392,788545536,472911872,14636150784,1248,73603
14-04 11:43:26,14.141,0.758,85.101,0,0,0,0,209276,1466769,3802939392,788545536,472911872,14636150784,1248,73603
14-04 11:43:27,14.787,0.752,84.461,0,0,0,0,179082,1259681,3802939392,788545536,472911872,14636150784,1248,73603
14-04 11:43:28,13.098,0.756,85.894,0.252,0,0,45056,159503,1120659,3802935296,788545536,472911872,14636154880,1248,73603
14-04 11:43:29,13.636,0.505,85.859,0,0,0,0,147434,1022835,3802931200,788545536,472911872,14636158976,1248,73603
14-04 11:43:30,15.075,0.503,84.422,0,0,0,0,177012,1240513,3802931200,788545536,472911872,14636158976,1248,73603
14-04 11:43:31,14.141,0.758,85.101,0,0,0,4096,210687,1484870,3802931200,788545536,472911872,14636158976,1248,73603
14-04 11:43:32,14,0.750,85.250,0,0,0,4096,135413,940907,3802931200,788545536,472911872,14636158976,1248,73603
14-04 11:43:33,15.152,0.505,84.343,0,0,0,28672,206668,1445472,3802931200,788545536,472911872,14636158976,1248,73603
14-04 11:43:34,14.500,0.750,84.500,0.250,0,0,16384,231684,1626305,3802927104,788545536,472915968,14636158976,1248,73603
14-04 11:43:35,14.358,0.504,85.139,0,0,0,0,188622,1307440,3802927104,788545536,472915968,14636158976,1248,73603
14-04 11:43:36,14.322,1.005,84.673,0,0,0,0,132502,936175,3802927104,788545536,472915968,14636158976,1248,73603
14-04 11:43:37,14.610,0.252,85.139,0,0,0,0,135333,957151,3802927104,788545536,472915968,14636158976,1248,73603
14-04 11:43:38,15.960,0.499,83.541,0,0,0,32768,169276,1199141,3802927104,788545536,472915968,14636158976,1248,73603
14-04 11:43:39,15.075,0.503,84.171,0.251,0,0,69632,218749,1530462,3802918912,788545536,472924160,14636158976,1248,73603
14-04 11:43:40,15.250,0.500,84.250,0,0,0,0,212398,1486864,3802918912,788545536,472924160,14636158976,1248,73603
14-04 11:43:41,15.038,0.501,84.461,0,0,0,0,141188,994897,3802918912,788545536,472924160,14636158976,1248,73603
14-04 11:43:42,15.327,0.754,83.920,0,0,0,0,121429,855729,3802918912,788545536,472924160,14636158976,1248,73603
14-04 11:43:43,12.594,0.252,87.154,0,0,0,94208,151246,1061871,3802918912,788545536,472924160,14636158976,1248,73603
14-04 11:43:44,14.713,0.998,84.040,0.249,0,0,16384,139233,977937,3802914816,788545536,472924160,14636163072,1248,73603
14-04 11:43:45,14.106,0.504,85.390,0,0,0,0,142383,998032,3802914816,788545536,472924160,14636163072,1248,73603
14-04 11:43:46,17.337,0.251,82.412,0,0,0,40960,149063,1040602,3804155904,787304448,472924160,14636163072,1248,73603
14-04 11:43:47,15.075,0.503,84.422,0,0,0,0,165432,1161067,3804053504,787402752,472924160,14636167168,1248,73603
14-04 11:43:48,14.713,0.748,84.539,0,0,0,57344,149880,1055274,3804053504,787402752,472924160,14636167168,1248,73603
14-04 11:43:49,15,1,84,0,0,0,77824,156042,1099872,3804045312,787443712,472924160,14636134400,1248,73603
14-04 11:43:50,13.854,0.504,85.390,0.252,0,0,49152,225327,1571198,3803795456,787656704,472928256,14636167168,1248,73603
14-04 11:43:51,13.350,0.504,86.146,0,0,0,0,176247,1239586,3803795456,787656704,472928256,14636167168,1248,73603
14-04 11:43:52,13.065,0.503,86.432,0,0,0,0,191526,1344288,3803791360,787656704,472928256,14636171264,1248,73603
14-04 11:43:53,12.060,0.251,87.688,0,0,0,53248,170991,1203134,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:43:54,13.750,0.250,86,0,0,0,0,221189,1549596,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:43:55,15.789,0.501,83.709,0,0,0,0,255861,1789522,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:43:56,16,0.750,83,0.250,0,0,16384,208229,1466223,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:43:57,12.531,1.003,86.466,0,0,0,0,174270,1222080,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:43:58,12.594,0.252,87.154,0,0,0,12288,189795,1323977,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:43:59,12.189,0.746,87.065,0,0,0,0,178151,1246516,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:44:00,13.924,0.253,85.823,0,0,0,20480,211897,1503253,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:44:01,13.500,0.250,86.250,0,0,0,4096,143357,1001946,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:44:02,13.716,0.748,85.287,0.249,0,0,32768,190107,1343926,3803787264,787656704,472928256,14636175360,1248,73603
14-04 11:44:03,12,0.500,87.500,0,0,0,32768,162730,1141158,3803783168,787656704,472928256,14636179456,1248,73603
14-04 11:44:04,14.963,0.499,84.539,0,0,0,0,245538,1710912,3803783168,787656704,472928256,14636179456,1248,73603
14-04 11:44:05,15.075,0.503,84.422,0,0,0,0,219084,1527600,3803783168,787656704,472928256,14636179456,1248,73603
14-04 11:44:06,14.141,0.758,85.101,0,0,0,0,218180,1525881,3803783168,787656704,472928256,14636179456,1248,73603
14-04 11:44:07,14.106,0.252,85.390,0.252,0,0,16384,212257,1485721,3803779072,787656704,472932352,14636179456,1248,73603
14-04 11:44:08,12.312,0.503,87.186,0,0,0,0,160966,1122886,3803779072,787656704,472932352,14636179456,1248,73603
14-04 11:44:09,15.250,0.500,84,0.250,0,0,12288,232224,1609434,3803779072,787656704,472932352,14636179456,1248,73603
14-04 11:44:10,16.040,0.251,83.709,0,0,0,0,252032,1751648,3803779072,787656704,472932352,14636179456,1248,73603
14-04 11:44:11,14.394,0.253,85.354,0,0,0,0,207770,1446128,3803779072,787656704,472932352,14636179456,1248,73603
14-04 11:44:12,13.819,0.754,85.427,0,0,0,16384,174988,1221807,3803779072,787656704,472936448,14636175360,1248,73603
14-04 11:44:13,13.965,1.247,84.788,0,0,0,16384,177337,1239732,3803774976,787656704,472936448,14636179456,1248,73603
14-04 11:44:14,14.713,0.499,84.539,0.249,0,0,20480,209243,1448990,3803774976,787656704,472936448,14636179456,1248,73603
14-04 11:44:15,11.480,0.510,88.010,0,0,0,49152,203828,1423171,3803774976,787656704,472936448,14636179456,1248,73603
14-04 11:44:16,13.250,0.750,86,0,0,0,4096,159273,1122162,3803774976,787656704,472936448,14636179456,1248,73603
14-04 11:44:17,12.152,0.253,87.595,0,0,0,0,152913,1078361,3803770880,787656704,472936448,14636183552,1248,73603
14-04 11:44:18,12.343,0.504,86.902,0.252,0,0,16384,199053,1385131,3803770880,787656704,472936448,14636183552,1248,73603
14-04 11:44:19,13.098,1.259,85.642,0,0,0,86016,167997,1181071,3803287552,788135936,472936448,14636187648,1248,73603
14-04 11:44:20,15.212,0.499,84.289,0,0,0,0,214714,1489726,3803295744,788127744,472936448,14636187648,1248,73603
14-04 11:44:21,12.030,0.752,87.218,0,0,0,0,176597,1239859,3803258880,788164608,472936448,14636187648,1248,73603
14-04 11:44:22,13.165,0.759,86.076,0,0,0,53248,223751,1550830,3803258880,788164608,472936448,14636187648,1248,73603
14-04 11:44:23,11.529,0.501,87.970,0,0,0,0,162081,1137853,3803254784,788164608,472936448,14636191744,1248,73603
14-04 11:44:24,13,1,85.750,0.250,0,0,49152,186919,1303719,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:25,14.824,0.503,84.673,0,0,0,0,231033,1611661,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:26,13.854,0.504,85.642,0,0,0,0,189778,1324193,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:27,14.430,0.253,85.316,0,0,0,0,207045,1446128,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:28,13.317,0.503,86.181,0,0,0,12288,217977,1508657,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:29,13.065,0.251,86.432,0.251,0,0,16384,193170,1363146,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:30,13.636,0.253,86.111,0,0,0,0,179169,1260227,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:31,13.198,0.254,86.548,0,0,0,4096,184830,1286825,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:32,14.713,0.499,84.788,0,0,0,0,221725,1565474,3803250688,788164608,472940544,14636191744,1248,73603
14-04 11:44:33,15.288,0.752,83.960,0,0,0,28672,263425,1836170,3803246592,788164608,472940544,14636195840,1248,73603
14-04 11:44:34,12.060,0.503,87.186,0.251,0,0,16384,166077,1160976,3803242496,788164608,472944640,14636195840,1248,73603
14-04 11:44:35,11.839,0.252,87.909,0,0,0,16384,169852,1181344,3803242496,788164608,472944640,14636195840,1248,73603
14-04 11:44:36,11.500,0.750,87.750,0,0,0,0,163098,1140335,3803242496,788164608,472944640,14636195840,1248,73603
14-04 11:44:37,13.671,0,86.329,0,0,0,0,213350,1504370,3803242496,788164608,472944640,14636195840,1248,73603
14-04 11:44:38,14.646,0.253,85.101,0,0,0,12288,232744,1612041,3803242496,788164608,472944640,14636195840,1248,73603
14-04 11:44:39,14.500,0.500,85,0,0,0,0,156235,1097283,3803242496,788164608,472944640,14636195840,1248,73603
14-04 11:44:40,14.861,0.252,84.635,0.252,0,0,32768,206973,1447362,3803238400,788164608,472948736,14636195840,1248,73603
14-04 11:44:41,16,0.500,83.500,0,0,0,0,242615,1692027,3803238400,788164608,472948736,14636195840,1248,73603
14-04 11:44:42,13.098,0.504,86.398,0,0,0,0,197814,1382307,3803238400,788164608,472948736,14636195840,1248,73603
14-04 11:44:43,13.131,0.253,86.616,0,0,0,12288,158341,1102880,3803238400,788164608,472948736,14636195840,1248,73603
14-04 11:44:44,11.558,0.503,87.940,0,0,0,0,163217,1140608,3803234304,788164608,472948736,14636199936,1248,73603
14-04 11:44:45,11.558,0.251,88.191,0,0,0,0,165695,1178209,3803234304,788164608,472948736,14636199936,1248,73603
14-04 11:44:46,13.317,0.503,85.930,0.251,0,0,20480,203126,1409033,3803230208,788164608,472952832,14636199936,1248,73603
14-04 11:44:47,14.925,0.498,84.577,0,0,0,0,201407,1405303,3803230208,788164608,472952832,14636199936,1248,73603
14-04 11:44:48,14.035,1.003,84.712,0.251,0,0,28672,225927,1586350,3803230208,788164608,472952832,14636199936,1248,73603
14-04 11:44:49,13.750,0.500,85.750,0,0,0,94208,172643,1204574,3803889664,787501056,472952832,14636204032,1248,73604
14-04 11:44:50,15.617,0.504,83.879,0,0,0,0,245769,1728418,3803688960,787701760,472952832,14636204032,1248,73603
14-04 11:44:51,15.113,0.504,84.383,0,0,0,16384,259869,1815614,3803607040,787783680,472952832,14636204032,1248,73603
14-04 11:44:52,13.098,0.252,86.650,0,0,0,49152,204414,1442993,3803607040,787783680,472952832,14636204032,1248,73603
14-04 11:44:53,12.750,0.750,86.250,0.250,0,0,49152,159962,1122248,3803607040,787783680,472952832,14636204032,1248,73603
14-04 11:44:54,13.400,0.744,85.856,0,0,0,45056,163573,1159114,3803607040,787783680,472952832,14636204032,1248,73603
14-04 11:44:55,15.190,0.253,84.557,0,0,0,0,245445,1731191,3803607040,787783680,472952832,14636204032,1248,73603
14-04 11:44:56,16.332,0.503,83.166,0,0,0,45056,245704,1694823,3803607040,787783680,472952832,14636204032,1248,73603
14-04 11:44:57,14.250,1,84.750,0,0,0,0,194035,1361791,3803607040,787783680,472952832,14636204032,1248,73603
14-04 11:44:58,13.819,0.251,85.678,0.251,0,0,40960,200923,1404213,3803607040,787783680,472952832,14636204032,1248,73603
14-04 11:44:59,12.626,0.505,86.869,0,0,0,0,197460,1367791,3803602944,787783680,472952832,14636208128,1248,73603
14-04 11:45:00,14.394,0.505,85.101,0,0,0,0,212565,1484002,3803602944,787783680,472952832,14636208128,1248,73603
14-04 11:45:01,15.750,0.750,83.500,0,0,0,4096,204951,1430245,3803602944,787783680,472952832,14636208128,1248,73603
14-04 11:45:02,15.075,0,84.925,0,0,0,0,192571,1343444,3803602944,787783680,472952832,14636208128,1248,73603
14-04 11:45:03,12.782,0.752,86.466,0,0,0,28672,185952,1300920,3803598848,787783680,472952832,14636212224,1248,73603
14-04 11:45:04,15.578,0,84.171,0.251,0,0,16384,227204,1588559,3803598848,787783680,472956928,14636208128,1248,73603
14-04 11:45:05,14.428,0.746,84.826,0,0,0,0,175751,1225087,3803594752,787783680,472956928,14636212224,1248,73603
14-04 11:45:06,14.640,0.496,84.864,0,0,0,0,191688,1344288,3803594752,787783680,472956928,14636212224,1248,73603
14-04 11:45:07,12.374,0.758,86.869,0,0,0,0,185121,1300690,3803590656,787783680,472956928,14636216320,1248,73603
14-04 11:45:08,12.814,0.251,86.935,0,0,0,12288,178393,1262923,3803586560,787783680,472961024,14636216320,1248,73603
14-04 11:45:09,12.594,0.504,86.902,0,0,0,0,154161,1082366,3803586560,787783680,472961024,14636216320,1248,73603
14-04 11:45:10,16.418,0.249,83.085,0.249,0,0,16384,218924,1544833,3803586560,787783680,472969216,14636208128,1248,73603
14-04 11:45:11,15.909,0,84.091,0,0,0,0,230177,1609345,3803578368,787783680,472969216,14636216320,1248,73603
14-04 11:45:12,16.500,0.250,83.250,0,0,0,0,246600,1732033,3803578368,787783680,472969216,14636216320,1248,73603
14-04 11:45:13,13.283,0.501,86.216,0,0,0,12288,193657,1364049,3803578368,787783680,472969216,14636216320,1248,73603
14-04 11:45:14,13.889,0.505,85.606,0,0,0,0,208244,1446128,3803578368,787783680,472969216,14636216320,1248,73603
14-04 11:45:15,14.286,0.501,84.962,0.251,0,0,16384,191471,1344015,3803578368,787783680,472969216,14636216320,1248,73603
14-04 11:45:16,15.711,0.499,83.791,0,0,0,4096,218831,1531241,3803578368,787783680,472969216,14636216320,1248,73603
14-04 11:45:17,14.713,0.998,84.289,0,0,0,0,187281,1321331,3803578368,787783680,472969216,14636216320,1248,73603
14-04 11:45:18,12.871,0.495,86.386,0.248,0,0,32768,167829,1181490,3803578368,787783680,472969216,14636216320,1248,73603
14-04 11:45:19,17.250,0.250,82.500,0,0,0,57344,208986,1466496,3803815936,787542016,472969216,14636220416,1280,73603
14-04 11:45:20,15.789,0.752,83.459,0,0,0,49152,240247,1690271,3803615232,787775488,472969216,14636187648,1280,73603
14-04 11:45:21,15.789,0.251,83.960,0,0,0,0,249597,1751921,3803701248,787656704,472969216,14636220416,1280,73603
14-04 11:45:22,10.380,0.759,88.861,0,0,0,0,175695,1242175,3803701248,787656704,472969216,14636220416,1280,73603
14-04 11:45:23,9.898,0.508,89.594,0,0,0,45056,170714,1202092,3803701248,787656704,472969216,14636220416,1280,73603
14-04 11:45:24,12.469,0.499,87.032,0,0,0,0,165369,1161143,3803189248,788164608,472969216,14636224512,1280,73603
14-04 11:45:25,12.500,0.750,86.500,0.250,0,0,28672,150027,1058863,3803185152,788164608,472973312,14636224512,1280,73603
14-04 11:45:26,14.070,0.251,85.678,0,0,0,0,184924,1287556,3803185152,788164608,472973312,14636224512,1280,73603
14-04 11:45:27,14.394,0.253,85.354,0,0,0,16384,233778,1628203,3803185152,788164608,472973312,14636224512,1280,73603
14-04 11:45:28,14.500,0.500,85,0,0,0,20480,186329,1303425,3803185152,788164608,472973312,14636224512,1280,73603
14-04 11:45:29,14.500,0.750,84.750,0,0,0,0,180604,1260227,3803185152,788164608,472973312,14636224512,1280,73603
14-04 11:45:30,14.721,0.254,84.772,0.254,0,0,32768,244396,1710639,3803185152,788164608,472973312,14636224512,1280,73603
14-04 11:45:31,13.636,0.253,86.111,0,0,0,4096,202266,1406444,3803185152,788164608,472973312,14636224512,1280,73603
14-04 11:45:32,15.539,0.251,84.211,0,0,0,49152,228727,1588704,3803181056,788164608,472973312,14636228608,1280,73603
14-04 11:45:33,13.924,0.506,85.570,0,0,0,0,189096,1308094,3803181056,788164608,472973312,14636228608,1280,73603
14-04 11:45:34,13.889,0.253,85.859,0,0,0,32768,218014,1526069,3803176960,788164608,472973312,14636232704,1280,73603
14-04 11:45:35,14.640,0.744,84.367,0.248,0,0,65536,211504,1486864,3803172864,788164608,472973312,14636236800,1280,73603
14-04 11:45:36,13.098,0.504,86.398,0,0,0,0,217416,1524738,3803172864,788164608,472973312,14636236800,1280,73603
14-04 11:45:37,15.288,0.251,84.461,0,0,0,0,240133,1690544,3803172864,788164608,472973312,14636236800,1280,73603
14-04 11:45:38,14.536,0.752,84.712,0,0,0,0,181950,1283099,3803172864,788164608,472973312,14636236800,1280,73603
14-04 11:45:39,13.250,0.500,86.250,0,0,0,0,170117,1181617,3803172864,788164608,472973312,14636236800,1280,73603
14-04 11:45:40,15.365,0.756,83.627,0.252,0,0,16384,237815,1652397,3803168768,788164608,472977408,14636236800,1280,73603
14-04 11:45:41,15.038,0,84.962,0,0,0,0,242994,1710912,3803168768,788164608,472977408,14636236800,1280,73603
14-04 11:45:42,15.385,0.993,83.623,0,0,0,0,184879,1303825,3803168768,788164608,472977408,14636236800,1280,73603
14-04 11:45:43,13.602,0.252,85.894,0.252,0,0,12288,191086,1344395,3803168768,788164608,472981504,14636232704,1280,73603
14-04 11:45:44,14.322,0.754,84.925,0,0,0,0,221286,1565593,3803164672,788164608,472981504,14636236800,1280,73603
14-04 11:45:45,14.787,0.752,84.211,0.251,0,0,16384,213209,1489726,3803164672,788164608,472981504,14636236800,1280,73603
14-04 11:45:46,16.500,0.750,82.750,0,0,0,40960,220171,1548474,3804295168,787034112,472981504,14636236800,1280,73603
14-04 11:45:47,13.384,0.758,85.859,0,0,0,0,198230,1385024,3804053504,787275776,472981504,14636236800,1280,73603
14-04 11:45:48,13.854,0.252,85.894,0,0,0,57344,172848,1201948,3804053504,787275776,472981504,14636236800,1280,73603
14-04 11:45:49,14.070,0.251,85.678,0,0,0,36864,182697,1281871,3803582464,787775488,472981504,14636208128,1280,73603
14-04 11:45:50,14.750,0.750,84.250,0.250,0,0,90112,253722,1773503,3803795456,787529728,472981504,14636240896,1280,73603
14-04 11:45:51,14.250,0.250,85.500,0,0,0,0,202289,1406902,3803795456,787529728,472981504,14636240896,1280,73603
14-04 11:45:52,14.824,0.503,84.673,0,0,0,0,234034,1646761,3803795456,787529728,472981504,14636240896,1280,73603
14-04 11:45:53,15.960,0.249,83.791,0,0,0,49152,216545,1506377,3803795456,787529728,472981504,14636240896,1280,73604
14-04 11:45:54,13.250,0.750,86,0,0,0,0,176533,1224942,3803795456,787529728,472981504,14636240896,1280,73604
14-04 11:45:55,14.106,0.252,85.390,0.252,0,0,49152,185691,1300690,3803787264,787529728,472989696,14636240896,1280,73604
14-04 11:45:56,13.602,0.756,85.642,0,0,0,57344,170393,1184206,3803787264,787529728,472989696,14636240896,1280,73604
14-04 11:45:57,15.461,0.499,84.040,0,0,0,0,251655,1768882,3803787264,787529728,472989696,14636240896,1280,73604
14-04 11:45:58,15.578,0.251,84.171,0,0,0,49152,222317,1549190,3803783168,787529728,472989696,14636244992,1280,73604
14-04 11:45:59,14.286,0.752,84.962,0,0,0,0,236646,1649055,3803783168,787529728,472989696,14636244992,1280,73604
14-04 11:46:00,14.106,0.252,85.642,0,0,0,0,224575,1568153,3803783168,787529728,472989696,14636244992,1280,73604
14-04 11:46:01,13.896,0.496,85.360,0.248,0,0,36864,183103,1266457,3803779072,787529728,472993792,14636244992,1280,73604
14-04 11:46:02,13.217,1.247,85.536,0,0,0,0,180810,1280364,3803779072,787529728,472993792,14636244992,1280,73604
14-04 11:46:03,14.430,0.506,85.063,0,0,0,0,221943,1548075,3803779072,787529728,472993792,14636244992,1280,73604
14-04 11:46:04,14.963,0.748,84.289,0,0,0,28672,190215,1324193,3803779072,787529728,472993792,14636244992,1280,73604
14-04 11:46:05,14.358,0,85.642,0,0,0,0,222809,1550830,3803774976,787529728,472993792,14636249088,1280,73604
14-04 11:46:06,13.065,0.754,86.181,0,0,0,0,184095,1301833,3803774976,787529728,472993792,14636249088,1280,73604
14-04 11:46:07,13.671,0.253,85.823,0.253,0,0,16384,217353,1508951,3803770880,787529728,472997888,14636249088,1280,73604
14-04 11:46:08,11.750,1,87.250,0,0,0,0,169000,1181345,3803770880,787529728,472997888,14636249088,1280,73604
14-04 11:46:09,16.040,0.501,83.459,0,0,0,0,247760,1728563,3803770880,787529728,472997888,14636249088,1280,73604
14-04 11:46:10,15.672,0.995,83.333,0,0,0,0,260283,1815614,3803770880,787529728,472997888,14636249088,1280,73604
14-04 11:46:11,14.861,0.756,84.383,0,0,0,0,248521,1748786,3803766784,787529728,472997888,14636253184,1280,73604
14-04 11:46:12,15.347,0.990,83.663,0,0,0,0,240198,1670527,3803766784,787529728,472997888,14636253184,1280,73604
14-04 11:46:13,13.602,0.504,85.642,0.252,0,0,86016,204834,1426662,3803766784,787529728,472997888,14636253184,1280,73604
